,feature,score,param
272,first_velocity_min,0.5333333333333333,"{'C': 46.23716402909063, 'kernel': 'sigmoid', 'gamma': 433.6302720133382, 'degree': 4, 'coef0': 525.503432246348, 'random_state': 42}"
273,first_velocity_mean,0.7866666666666666,"{'C': 409.83705851141764, 'kernel': 'sigmoid', 'gamma': 693.5566547434281, 'degree': 3, 'coef0': 140.43497809075876, 'random_state': 42}"
274,first_velocity_median,0.7466666666666667,"{'C': 244.71756788533685, 'kernel': 'sigmoid', 'gamma': 973.2848929209044, 'degree': 4, 'coef0': 223.3369730801033, 'random_state': 42}"
275,first_velocity_variance,0.6933333333333334,"{'C': 31.709337864593397, 'kernel': 'sigmoid', 'gamma': 777.4822761866345, 'degree': 3, 'coef0': 400.6276209613715, 'random_state': 42}"
276,first_velocity_standard_deviation,0.8133333333333334,"{'C': 0.5019153703353929, 'kernel': 'sigmoid', 'gamma': 585.3622071043886, 'degree': 5, 'coef0': 182.71465251020845, 'random_state': 42}"
277,first_velocity_1st_percentile,0.56,"{'C': 251.9905306563039, 'kernel': 'rbf', 'gamma': 199.95866713917857, 'degree': 4, 'coef0': 879.7574568871379, 'random_state': 42}"
278,first_velocity_99th_percentile,0.7466666666666667,"{'C': 918.7167541026777, 'kernel': 'sigmoid', 'gamma': 298.91236282431214, 'degree': 2, 'coef0': 112.09005941439177, 'random_state': 42}"
279,first_velocity_displacement_between_99th_percentile_and_1st_percentile,0.72,"{'C': 494.6599159017575, 'kernel': 'sigmoid', 'gamma': 383.8008957652613, 'degree': 5, 'coef0': 45.38449684141499, 'random_state': 42}"
280,first_velocity_skewness,0.64,"{'C': 113.67814480285264, 'kernel': 'rbf', 'gamma': 901.5579313516539, 'degree': 5, 'coef0': 584.1741512436159, 'random_state': 42}"
281,first_velocity_kurtosis,0.76,"{'C': 145.55673643314367, 'kernel': 'sigmoid', 'gamma': 787.0651556760465, 'degree': 1, 'coef0': 172.28706518016133, 'random_state': 42}"
282,first_x_displacement_max,0.7066666666666667,"{'C': 448.69124156206914, 'kernel': 'sigmoid', 'gamma': 917.6781582578839, 'degree': 1, 'coef0': 127.61954069370368, 'random_state': 42}"
283,first_x_displacement_mean,0.6933333333333334,"{'C': 632.2839959554043, 'kernel': 'sigmoid', 'gamma': 500.66174569553834, 'degree': 2, 'coef0': 845.214872004363, 'random_state': 42}"
284,first_x_displacement_median,0.64,"{'C': 173.13545712655633, 'kernel': 'sigmoid', 'gamma': 409.44741154317154, 'degree': 5, 'coef0': 0.8171640240139482, 'random_state': 42}"
285,first_x_displacement_variance,0.7066666666666667,"{'C': 950.8994332973377, 'kernel': 'sigmoid', 'gamma': 882.5866716080811, 'degree': 4, 'coef0': 676.5998674518263, 'random_state': 42}"
286,first_x_displacement_standard_deviation,0.6666666666666666,"{'C': 945.7829160568316, 'kernel': 'sigmoid', 'gamma': 592.7372878270171, 'degree': 1, 'coef0': 678.1029767613092, 'random_state': 42}"
287,first_x_displacement_99th_percentile,0.6666666666666666,"{'C': 669.7930592619928, 'kernel': 'sigmoid', 'gamma': 812.9922015919379, 'degree': 3, 'coef0': 470.05422805286855, 'random_state': 42}"
288,first_x_displacement_displacement_between_99th_percentile_and_1st_percentile,0.6666666666666666,"{'C': 708.652721901019, 'kernel': 'sigmoid', 'gamma': 405.22377484854775, 'degree': 1, 'coef0': 226.37737531601806, 'random_state': 42}"
289,first_x_displacement_skewness,0.6266666666666667,"{'C': 563.8019147246101, 'kernel': 'rbf', 'gamma': 15.257727928226593, 'degree': 4, 'coef0': 706.3694731182313, 'random_state': 42}"
290,first_x_displacement_kurtosis,0.64,"{'C': 523.7949734725369, 'kernel': 'sigmoid', 'gamma': 978.3690546885192, 'degree': 4, 'coef0': 41.43039484971192, 'random_state': 42}"
291,first_x_velocity_max,0.6,"{'C': 441.2184472022594, 'kernel': 'sigmoid', 'gamma': 761.4255170557072, 'degree': 1, 'coef0': 36.75447177599676, 'random_state': 42}"
292,first_x_velocity_mean,0.6933333333333334,"{'C': 464.69164208797037, 'kernel': 'sigmoid', 'gamma': 292.29134081932096, 'degree': 1, 'coef0': 490.05087897921806, 'random_state': 42}"
293,first_x_velocity_median,0.76,"{'C': 145.52813822486007, 'kernel': 'sigmoid', 'gamma': 324.1602438758472, 'degree': 2, 'coef0': 18.048897909733448, 'random_state': 42}"
294,first_x_velocity_variance,0.6933333333333334,"{'C': 330.5925273045766, 'kernel': 'sigmoid', 'gamma': 983.5620401240029, 'degree': 2, 'coef0': 771.0328912272665, 'random_state': 42}"
295,first_x_velocity_standard_deviation,0.7066666666666667,"{'C': 0.2980194326620982, 'kernel': 'sigmoid', 'gamma': 925.3687571083136, 'degree': 4, 'coef0': 58.55377599476199, 'random_state': 42}"
296,first_x_velocity_99th_percentile,0.6666666666666666,"{'C': 256.24266823876184, 'kernel': 'sigmoid', 'gamma': 806.4835443976008, 'degree': 4, 'coef0': 322.84289552408944, 'random_state': 42}"
297,first_x_velocity_displacement_between_99th_percentile_and_1st_percentile,0.6666666666666666,"{'C': 516.4556087741504, 'kernel': 'sigmoid', 'gamma': 763.0521477081468, 'degree': 4, 'coef0': 285.2790688813529, 'random_state': 42}"
298,first_x_velocity_skewness,0.72,"{'C': 0.40482606118796416, 'kernel': 'rbf', 'gamma': 43.665258046948395, 'degree': 3, 'coef0': 157.06261967970207, 'random_state': 42}"
299,first_x_velocity_kurtosis,0.64,"{'C': 671.8816830216224, 'kernel': 'rbf', 'gamma': 26.681424625656497, 'degree': 5, 'coef0': 646.462345424265, 'random_state': 42}"
300,first_y_displacement_max,0.6266666666666667,"{'C': 908.6821523192934, 'kernel': 'sigmoid', 'gamma': 293.1041526691164, 'degree': 5, 'coef0': 377.35528164322716, 'random_state': 42}"
301,first_y_displacement_mean,0.7333333333333333,"{'C': 280.58623274479424, 'kernel': 'sigmoid', 'gamma': 49.5306345498195, 'degree': 3, 'coef0': 55.53173696173667, 'random_state': 42}"
302,first_y_displacement_median,0.6666666666666666,"{'C': 230.61986142880335, 'kernel': 'rbf', 'gamma': 6.619981019650172, 'degree': 4, 'coef0': 206.914046876007, 'random_state': 42}"
303,first_y_displacement_variance,0.6533333333333333,"{'C': 711.8625973269634, 'kernel': 'sigmoid', 'gamma': 842.7645354555962, 'degree': 2, 'coef0': 387.2311741650195, 'random_state': 42}"
304,first_y_displacement_standard_deviation,0.7466666666666667,"{'C': 599.2385227718052, 'kernel': 'sigmoid', 'gamma': 565.7546373330624, 'degree': 4, 'coef0': 182.5859986594151, 'random_state': 42}"
305,first_y_displacement_99th_percentile,0.68,"{'C': 791.0399344179201, 'kernel': 'sigmoid', 'gamma': 958.0815886002625, 'degree': 2, 'coef0': 43.01204179837258, 'random_state': 42}"
306,first_y_displacement_displacement_between_99th_percentile_and_1st_percentile,0.68,"{'C': 160.8982951245157, 'kernel': 'sigmoid', 'gamma': 940.1333890862367, 'degree': 3, 'coef0': 42.19357673472001, 'random_state': 42}"
307,first_y_displacement_skewness,0.6933333333333334,"{'C': 0.27541684358848334, 'kernel': 'sigmoid', 'gamma': 795.0112914955688, 'degree': 2, 'coef0': 115.33934483990659, 'random_state': 42}"
308,first_y_displacement_kurtosis,0.56,"{'C': 97.47576150801623, 'kernel': 'sigmoid', 'gamma': 665.8399291905381, 'degree': 4, 'coef0': 105.38913168020574, 'random_state': 42}"
309,first_y_velocity_max,0.6533333333333333,"{'C': 750.5756539394931, 'kernel': 'sigmoid', 'gamma': 215.54274872335054, 'degree': 5, 'coef0': 347.8542405801416, 'random_state': 42}"
310,first_y_velocity_mean,0.6533333333333333,"{'C': 149.32790992166255, 'kernel': 'sigmoid', 'gamma': 467.71107256022515, 'degree': 3, 'coef0': 469.48590269747706, 'random_state': 42}"
311,first_y_velocity_median,0.6933333333333334,"{'C': 179.70933884393963, 'kernel': 'sigmoid', 'gamma': 686.8909077422065, 'degree': 2, 'coef0': 147.26448407864004, 'random_state': 42}"
312,first_y_velocity_variance,0.68,"{'C': 492.1301320679487, 'kernel': 'sigmoid', 'gamma': 353.6673251045092, 'degree': 5, 'coef0': 525.399363579279, 'random_state': 42}"
313,first_y_velocity_standard_deviation,0.6533333333333333,"{'C': 282.2932631318382, 'kernel': 'sigmoid', 'gamma': 424.29788757880107, 'degree': 3, 'coef0': 3.2902549265589434, 'random_state': 42}"
314,first_y_velocity_99th_percentile,0.64,"{'C': 130.19893701424334, 'kernel': 'sigmoid', 'gamma': 922.3225133706567, 'degree': 3, 'coef0': 23.90148033680898, 'random_state': 42}"
315,first_y_velocity_displacement_between_99th_percentile_and_1st_percentile,0.56,"{'C': 529.8994494409784, 'kernel': 'sigmoid', 'gamma': 746.6306025878617, 'degree': 1, 'coef0': 301.4075736182877, 'random_state': 42}"
316,first_y_velocity_skewness,0.6266666666666667,"{'C': 648.7634811560463, 'kernel': 'sigmoid', 'gamma': 809.0829990088915, 'degree': 3, 'coef0': 85.4090228307636, 'random_state': 42}"
317,first_y_velocity_kurtosis,0.6133333333333333,"{'C': 20.257199486338095, 'kernel': 'sigmoid', 'gamma': 536.637458718192, 'degree': 2, 'coef0': 548.3018470087649, 'random_state': 42}"
318,first_x_displacement_no_abs_max,0.64,"{'C': 569.7717802327501, 'kernel': 'sigmoid', 'gamma': 976.799233717325, 'degree': 3, 'coef0': 171.9545374377583, 'random_state': 42}"
319,first_x_displacement_no_abs_min,0.6533333333333333,"{'C': 0.2740197994940914, 'kernel': 'sigmoid', 'gamma': 932.6767617355575, 'degree': 5, 'coef0': 72.89923994774146, 'random_state': 42}"
320,first_x_displacement_no_abs_mean,0.6666666666666666,"{'C': 65.92014167702126, 'kernel': 'rbf', 'gamma': 157.24555336155484, 'degree': 3, 'coef0': 504.3809298984483, 'random_state': 42}"
321,first_x_displacement_no_abs_median,0.6,"{'C': 307.4902705325611, 'kernel': 'sigmoid', 'gamma': 885.8094151564331, 'degree': 4, 'coef0': 371.7311875304679, 'random_state': 42}"
322,first_x_displacement_no_abs_variance,0.6533333333333333,"{'C': 260.593290680874, 'kernel': 'sigmoid', 'gamma': 618.647069750653, 'degree': 3, 'coef0': 68.53461402776917, 'random_state': 42}"
323,first_x_displacement_no_abs_standard_deviation,0.68,"{'C': 871.9768915919516, 'kernel': 'sigmoid', 'gamma': 490.6554564147334, 'degree': 5, 'coef0': 952.6025900168903, 'random_state': 42}"
324,first_x_displacement_no_abs_1st_percentile,0.6666666666666666,"{'C': 470.0256818350185, 'kernel': 'sigmoid', 'gamma': 814.7653852664764, 'degree': 1, 'coef0': 742.5156040043735, 'random_state': 42}"
325,first_x_displacement_no_abs_99th_percentile,0.6666666666666666,"{'C': 269.5258146966806, 'kernel': 'sigmoid', 'gamma': 876.910769264897, 'degree': 1, 'coef0': 508.7380223142062, 'random_state': 42}"
326,first_x_displacement_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.68,"{'C': 551.9168408626236, 'kernel': 'sigmoid', 'gamma': 645.074760112369, 'degree': 3, 'coef0': 894.1261618822492, 'random_state': 42}"
327,first_x_displacement_no_abs_skewness,0.6133333333333333,"{'C': 313.1538554830276, 'kernel': 'rbf', 'gamma': 171.4435331781394, 'degree': 4, 'coef0': 474.1741704257524, 'random_state': 42}"
328,first_x_displacement_no_abs_kurtosis,0.76,"{'C': 176.47622326515182, 'kernel': 'sigmoid', 'gamma': 980.3298837515711, 'degree': 3, 'coef0': 660.7248064030491, 'random_state': 42}"
329,first_x_velocity_no_abs_max,0.6266666666666667,"{'C': 345.62971967922005, 'kernel': 'sigmoid', 'gamma': 773.8608382303211, 'degree': 4, 'coef0': 963.6095933402394, 'random_state': 42}"
