,feature,score,param
142,y_displacement_no_abs_kurtosis,0.68,"{'C': 265.2738631783894, 'kernel': 'sigmoid', 'gamma': 757.290183929482, 'degree': 4, 'coef0': 284.04191504398676, 'random_state': 42}"
143,y_velocity_no_abs_max,0.6,"{'C': 895.6479720998105, 'kernel': 'rbf', 'gamma': 1.6141489892260807, 'degree': 1, 'coef0': 878.7810482659215, 'random_state': 42}"
144,y_velocity_no_abs_min,0.6933333333333334,"{'C': 899.5333847355984, 'kernel': 'rbf', 'gamma': 823.4653765226547, 'degree': 5, 'coef0': 852.155204677481, 'random_state': 42}"
145,y_velocity_no_abs_mean,0.6666666666666666,"{'C': 523.8254201845555, 'kernel': 'sigmoid', 'gamma': 948.0206678927547, 'degree': 4, 'coef0': 331.87912620290655, 'random_state': 42}"
146,y_velocity_no_abs_median,0.5466666666666666,"{'C': 995.4552684125881, 'kernel': 'sigmoid', 'gamma': 780.7258728537983, 'degree': 2, 'coef0': 102.70656443436025, 'random_state': 42}"
147,y_velocity_no_abs_variance,0.6666666666666666,"{'C': 971.8821831445052, 'kernel': 'sigmoid', 'gamma': 935.6684188692556, 'degree': 4, 'coef0': 100.0051526737666, 'random_state': 42}"
148,y_velocity_no_abs_standard_deviation,0.7066666666666667,"{'C': 888.711770778234, 'kernel': 'sigmoid', 'gamma': 552.2001150625886, 'degree': 4, 'coef0': 31.693227741504348, 'random_state': 42}"
149,y_velocity_no_abs_1st_percentile,0.6933333333333334,"{'C': 395.3449495706226, 'kernel': 'sigmoid', 'gamma': 216.39749439516726, 'degree': 5, 'coef0': 552.2396532748891, 'random_state': 42}"
150,y_velocity_no_abs_99th_percentile,0.7066666666666667,"{'C': 871.3430242169823, 'kernel': 'sigmoid', 'gamma': 858.561420464936, 'degree': 5, 'coef0': 123.92956213690805, 'random_state': 42}"
151,y_velocity_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.6666666666666666,"{'C': 193.7525984456607, 'kernel': 'sigmoid', 'gamma': 276.4360928692395, 'degree': 3, 'coef0': 607.0048002572014, 'random_state': 42}"
152,y_velocity_no_abs_skewness,0.7066666666666667,"{'C': 748.3467996042606, 'kernel': 'sigmoid', 'gamma': 984.5836545654391, 'degree': 2, 'coef0': 54.72059183585338, 'random_state': 42}"
153,y_velocity_no_abs_kurtosis,0.7466666666666667,"{'C': 720.0670284162948, 'kernel': 'rbf', 'gamma': 135.70834926555477, 'degree': 4, 'coef0': 551.739541397791, 'random_state': 42}"
154,pressure_Number_of_changing_point,0.6533333333333333,"{'C': 583.3435570780441, 'kernel': 'sigmoid', 'gamma': 753.8008597391015, 'degree': 5, 'coef0': 504.6545761335178, 'random_state': 42}"
155,Number_of_stroke,0.5866666666666667,"{'C': 256.0798718812895, 'kernel': 'rbf', 'gamma': 467.4390810334597, 'degree': 2, 'coef0': 900.3486947836346, 'random_state': 42}"
156,in_air_time,0.6,"{'C': 380.6784974368655, 'kernel': 'rbf', 'gamma': 923.6801001346533, 'degree': 5, 'coef0': 23.724117530078534, 'random_state': 42}"
157,on_surface_time,0.68,"{'C': 434.7112058258928, 'kernel': 'rbf', 'gamma': 48.480905869045664, 'degree': 1, 'coef0': 332.07746595378705, 'random_state': 42}"
158,ratio_of_in_air_time,0.7066666666666667,"{'C': 692.8554862996826, 'kernel': 'sigmoid', 'gamma': 852.5566707829273, 'degree': 1, 'coef0': 707.6783519473566, 'random_state': 42}"
159,ratio_of_on_surface_time,0.6933333333333334,"{'C': 667.2057691283287, 'kernel': 'sigmoid', 'gamma': 752.4030236627397, 'degree': 2, 'coef0': 626.3761788866232, 'random_state': 42}"
160,overall_time,0.72,"{'C': 27.143316249658596, 'kernel': 'rbf', 'gamma': 37.08594465325347, 'degree': 5, 'coef0': 285.77727308028176, 'random_state': 42}"
161,Shannon_Entropy(x),0.6533333333333333,"{'C': 213.21098593163674, 'kernel': 'sigmoid', 'gamma': 927.404367036534, 'degree': 1, 'coef0': 44.92752127056673, 'random_state': 42}"
162,Shannon_Entropy(y),0.7066666666666667,"{'C': 906.7049879576533, 'kernel': 'rbf', 'gamma': 251.74995623973945, 'degree': 2, 'coef0': 124.78566853915592, 'random_state': 42}"
163,Shannon_Entropy(displacement),0.8133333333333334,"{'C': 821.4163915574344, 'kernel': 'sigmoid', 'gamma': 286.32472912646796, 'degree': 3, 'coef0': 772.5384724566285, 'random_state': 42}"
164,Shannon_Entropy(velocity),0.6933333333333334,"{'C': 57.204076676598625, 'kernel': 'rbf', 'gamma': 1.5340387807346785, 'degree': 2, 'coef0': 40.218514947448575, 'random_state': 42}"
165,"Renyi_Entropy(x,2)",0.64,"{'C': 972.8921192983885, 'kernel': 'sigmoid', 'gamma': 935.0343210505564, 'degree': 1, 'coef0': 560.7293073971725, 'random_state': 42}"
166,"Renyi_Entropy(y,2)",0.7466666666666667,"{'C': 584.4369716946686, 'kernel': 'sigmoid', 'gamma': 104.95916215473902, 'degree': 4, 'coef0': 87.32461607534435, 'random_state': 42}"
167,"Renyi_Entropy(displacement,2)",0.6266666666666667,"{'C': 729.1553589726503, 'kernel': 'sigmoid', 'gamma': 857.8142775415192, 'degree': 5, 'coef0': 62.47882365602594, 'random_state': 42}"
168,"Renyi_Entropy(velocity,2)",0.64,"{'C': 20.732445829790013, 'kernel': 'rbf', 'gamma': 847.8936783051417, 'degree': 5, 'coef0': 631.131892122972, 'random_state': 42}"
169,conventional_energy(x),0.68,"{'C': 994.2474069091436, 'kernel': 'rbf', 'gamma': 1.8862306714088604, 'degree': 2, 'coef0': 97.77068958563325, 'random_state': 42}"
170,conventional_energy(y),0.7066666666666667,"{'C': 204.48202058076942, 'kernel': 'sigmoid', 'gamma': 257.2349142204584, 'degree': 5, 'coef0': 623.7343348214314, 'random_state': 42}"
171,conventional_energy(displacement),0.72,"{'C': 366.73117620079546, 'kernel': 'sigmoid', 'gamma': 981.880960744263, 'degree': 1, 'coef0': 13.99202934009007, 'random_state': 42}"
172,conventional_energy(velocity),0.6533333333333333,"{'C': 80.16038844922076, 'kernel': 'sigmoid', 'gamma': 262.6649424357197, 'degree': 5, 'coef0': 901.748616937992, 'random_state': 42}"
173,"teager_kaiser_energy(x,1)",0.7333333333333333,"{'C': 226.19062008136615, 'kernel': 'sigmoid', 'gamma': 549.6229966361393, 'degree': 3, 'coef0': 207.2607445219758, 'random_state': 42}"
174,"teager_kaiser_energy(y,1)",0.72,"{'C': 617.0223039171378, 'kernel': 'sigmoid', 'gamma': 349.52596209351884, 'degree': 5, 'coef0': 838.6941299802686, 'random_state': 42}"
175,"teager_kaiser_energy(displacement,1)",0.6933333333333334,"{'C': 456.85633858695377, 'kernel': 'sigmoid', 'gamma': 231.6433590295037, 'degree': 5, 'coef0': 49.71325229505782, 'random_state': 42}"
176,"teager_kaiser_energy(velocity,1)",0.6533333333333333,"{'C': 457.3726246268325, 'kernel': 'sigmoid', 'gamma': 301.12608659272234, 'degree': 4, 'coef0': 895.4861537343634, 'random_state': 42}"
177,SNRce(x),0.6533333333333333,"{'C': 69.81977626537565, 'kernel': 'rbf', 'gamma': 107.61905781324359, 'degree': 3, 'coef0': 491.68030655248936, 'random_state': 42}"
178,SNRce(y),0.6666666666666666,"{'C': 916.1146179579788, 'kernel': 'sigmoid', 'gamma': 793.2666539781163, 'degree': 3, 'coef0': 935.5180797308018, 'random_state': 42}"
179,SNRce(displacement),0.64,"{'C': 519.6279505500288, 'kernel': 'rbf', 'gamma': 297.16589005812807, 'degree': 3, 'coef0': 113.39473536538145, 'random_state': 42}"
180,SNRce(velocity),0.7733333333333333,"{'C': 65.84592004083325, 'kernel': 'sigmoid', 'gamma': 291.1173962838315, 'degree': 3, 'coef0': 295.5807936622583, 'random_state': 42}"
181,"SNRtke_r(x,1)",0.6266666666666667,"{'C': 227.6464824152868, 'kernel': 'sigmoid', 'gamma': 417.32153770757463, 'degree': 3, 'coef0': 4.581198506404824, 'random_state': 42}"
182,"SNRtke_r(y,1)",0.56,"{'C': 686.8434186616395, 'kernel': 'sigmoid', 'gamma': 400.40674554238916, 'degree': 3, 'coef0': 489.6680597666792, 'random_state': 42}"
183,"SNRtke_r(displacement,1)",0.5733333333333334,"{'C': 482.87119897302597, 'kernel': 'rbf', 'gamma': 863.989736116437, 'degree': 3, 'coef0': 995.8341912419082, 'random_state': 42}"
184,"SNRtke_r(velocity,1)",0.7466666666666667,"{'C': 364.10195330176373, 'kernel': 'sigmoid', 'gamma': 428.5670074729468, 'degree': 2, 'coef0': 131.43667959516404, 'random_state': 42}"
185,intrinsic_feature_shannon_entropy(x),1.0,"{'C': 0.49308361399987766, 'kernel': 'sigmoid', 'gamma': 238.1346901993562, 'degree': 3, 'coef0': 775.6503662124815, 'random_state': 42}"
186,"intrinsic_feature_renyi_entropy(x,2)",0.6533333333333333,"{'C': 500.61767952408115, 'kernel': 'rbf', 'gamma': 1.0334114753901327, 'degree': 5, 'coef0': 76.57488942115236, 'random_state': 42}"
187,"intrinsic_feature_renyi_entropy(x,3)",0.6133333333333333,"{'C': 334.3974358967488, 'kernel': 'rbf', 'gamma': 939.4845423533745, 'degree': 5, 'coef0': 987.9754753914291, 'random_state': 42}"
188,intrinsic_feature_conventional_energy(x),0.6933333333333334,"{'C': 470.2183914109004, 'kernel': 'sigmoid', 'gamma': 970.1939139988151, 'degree': 4, 'coef0': 527.8286038575787, 'random_state': 42}"
189,"intrinsic_feature_teager_kaiser_energy(x,1)",0.76,"{'C': 556.7791609690139, 'kernel': 'sigmoid', 'gamma': 773.0100538456774, 'degree': 4, 'coef0': 506.32812651220564, 'random_state': 42}"
190,intrinsic_feature_shannon_entropy(y),0.6,"{'C': 826.613577776189, 'kernel': 'rbf', 'gamma': 3.762381631571145, 'degree': 1, 'coef0': 225.2729790161013, 'random_state': 42}"
191,"intrinsic_feature_renyi_entropy(y,2)",0.7333333333333333,"{'C': 224.93986639346554, 'kernel': 'sigmoid', 'gamma': 916.634137631959, 'degree': 5, 'coef0': 391.29164373897515, 'random_state': 42}"
192,"intrinsic_feature_renyi_entropy(y,3)",0.6133333333333333,"{'C': 118.35997594195167, 'kernel': 'rbf', 'gamma': 761.1028608234864, 'degree': 5, 'coef0': 537.7103776019238, 'random_state': 42}"
193,intrinsic_feature_conventional_energy(y),0.7733333333333333,"{'C': 186.5638596846261, 'kernel': 'sigmoid', 'gamma': 597.4133933253153, 'degree': 2, 'coef0': 15.744916965252376, 'random_state': 42}"
194,"intrinsic_feature_teager_kaiser_energy(y,1)",0.7866666666666666,"{'C': 321.1265067606105, 'kernel': 'sigmoid', 'gamma': 525.8780488848188, 'degree': 5, 'coef0': 619.9798051960688, 'random_state': 42}"
195,intrinsic_feature_shannon_entropy(displacement),0.64,"{'C': 88.75535289989614, 'kernel': 'sigmoid', 'gamma': 455.705696958144, 'degree': 5, 'coef0': 903.2896106485819, 'random_state': 42}"
196,"intrinsic_feature_renyi_entropy(displacement,2)",0.7333333333333333,"{'C': 726.2454213625558, 'kernel': 'sigmoid', 'gamma': 399.71889945618886, 'degree': 2, 'coef0': 783.4962525185196, 'random_state': 42}"
197,"intrinsic_feature_renyi_entropy(displacement,3)",0.72,"{'C': 246.32354611038534, 'kernel': 'rbf', 'gamma': 10.608985428363924, 'degree': 5, 'coef0': 945.8582365404642, 'random_state': 42}"
198,intrinsic_feature_conventional_energy(displacement),0.84,"{'C': 117.57371784993572, 'kernel': 'sigmoid', 'gamma': 275.74271720975355, 'degree': 3, 'coef0': 170.01332035717277, 'random_state': 42}"
199,"intrinsic_feature_teager_kaiser_energy(displacement,1)",0.64,"{'C': 406.59712640168783, 'kernel': 'sigmoid', 'gamma': 917.7173526991294, 'degree': 5, 'coef0': 34.44457166318609, 'random_state': 42}"
200,intrinsic_feature_shannon_entropy(velocity),0.6133333333333333,"{'C': 915.5214220675969, 'kernel': 'rbf', 'gamma': 996.6243834507394, 'degree': 1, 'coef0': 437.2396829175337, 'random_state': 42}"
201,"intrinsic_feature_renyi_entropy(velocity,2)",0.6933333333333334,"{'C': 448.45243521715423, 'kernel': 'sigmoid', 'gamma': 978.2041300573741, 'degree': 3, 'coef0': 798.7570117192176, 'random_state': 42}"
202,"intrinsic_feature_renyi_entropy(velocity,3)",0.72,"{'C': 164.78332712413797, 'kernel': 'sigmoid', 'gamma': 919.7130118121321, 'degree': 2, 'coef0': 156.98489007184676, 'random_state': 42}"
203,intrinsic_feature_conventional_energy(velocity),0.7066666666666667,"{'C': 127.42707345602122, 'kernel': 'sigmoid', 'gamma': 455.89321567793195, 'degree': 1, 'coef0': 19.516385343363517, 'random_state': 42}"
204,"intrinsic_feature_teager_kaiser_energy(velocity,1)",0.6933333333333334,"{'C': 869.274109486821, 'kernel': 'sigmoid', 'gamma': 857.8345639087704, 'degree': 5, 'coef0': 928.3736003803152, 'random_state': 42}"
205,first_x_max,0.7733333333333333,"{'C': 261.4273103082961, 'kernel': 'sigmoid', 'gamma': 198.35886970059164, 'degree': 1, 'coef0': 20.647945632749895, 'random_state': 42}"
206,first_x_min,0.6666666666666666,"{'C': 83.59607527579844, 'kernel': 'rbf', 'gamma': 204.85772735303635, 'degree': 2, 'coef0': 855.1464637149172, 'random_state': 42}"
207,first_x_mean,0.72,"{'C': 837.8483209130868, 'kernel': 'rbf', 'gamma': 66.37737055181539, 'degree': 3, 'coef0': 673.3839574164156, 'random_state': 42}"
208,first_x_median,0.7733333333333333,"{'C': 597.0233289431925, 'kernel': 'sigmoid', 'gamma': 119.29788013207222, 'degree': 1, 'coef0': 52.85994363342871, 'random_state': 42}"
209,first_x_variance,0.7466666666666667,"{'C': 29.01968669345586, 'kernel': 'sigmoid', 'gamma': 920.5251862415446, 'degree': 2, 'coef0': 486.73501421380496, 'random_state': 42}"
210,first_x_standard_deviation,0.7466666666666667,"{'C': 623.0516634674481, 'kernel': 'sigmoid', 'gamma': 383.98270862444775, 'degree': 2, 'coef0': 718.6214549596066, 'random_state': 42}"
211,first_x_1st_percentile,0.72,"{'C': 925.978515231027, 'kernel': 'rbf', 'gamma': 92.09169417594742, 'degree': 5, 'coef0': 459.9759799275606, 'random_state': 42}"
212,first_x_99th_percentile,0.76,"{'C': 720.7143309929567, 'kernel': 'sigmoid', 'gamma': 859.0981310166469, 'degree': 2, 'coef0': 102.84680216761232, 'random_state': 42}"
213,first_x_displacement_between_99th_percentile_and_1st_percentile,0.5866666666666667,"{'C': 978.0002694229069, 'kernel': 'sigmoid', 'gamma': 281.06300925107195, 'degree': 4, 'coef0': 572.4666111264833, 'random_state': 42}"
214,first_x_skewness,0.56,"{'C': 84.6313093785016, 'kernel': 'rbf', 'gamma': 742.0699145092743, 'degree': 2, 'coef0': 169.80269724347426, 'random_state': 42}"
215,first_x_kurtosis,0.6133333333333333,"{'C': 880.6216701492516, 'kernel': 'rbf', 'gamma': 12.64123435946911, 'degree': 4, 'coef0': 280.69707939894477, 'random_state': 42}"
216,first_y_max,0.7733333333333333,"{'C': 237.9389248962019, 'kernel': 'sigmoid', 'gamma': 362.9490744034707, 'degree': 1, 'coef0': 876.4500559461839, 'random_state': 42}"
217,first_y_min,0.7066666666666667,"{'C': 0.6585261183575568, 'kernel': 'sigmoid', 'gamma': 968.7067610844846, 'degree': 2, 'coef0': 750.189163232417, 'random_state': 42}"
218,first_y_mean,0.7066666666666667,"{'C': 266.39533804221884, 'kernel': 'rbf', 'gamma': 988.2303296862975, 'degree': 1, 'coef0': 287.76136721707053, 'random_state': 42}"
219,first_y_median,0.7733333333333333,"{'C': 197.65134707736695, 'kernel': 'sigmoid', 'gamma': 950.5029529788974, 'degree': 3, 'coef0': 71.54529344622341, 'random_state': 42}"
220,first_y_variance,0.68,"{'C': 115.18693120491915, 'kernel': 'sigmoid', 'gamma': 365.39709916953933, 'degree': 4, 'coef0': 848.8801526029046, 'random_state': 42}"
221,first_y_standard_deviation,0.64,"{'C': 73.80947268849503, 'kernel': 'sigmoid', 'gamma': 764.3126543835847, 'degree': 2, 'coef0': 104.30704856529053, 'random_state': 42}"
222,first_y_1st_percentile,0.6133333333333333,"{'C': 826.9116147547296, 'kernel': 'sigmoid', 'gamma': 951.3819798595756, 'degree': 4, 'coef0': 757.8748100128521, 'random_state': 42}"
223,first_y_99th_percentile,0.76,"{'C': 368.0756729803101, 'kernel': 'sigmoid', 'gamma': 330.52736529204145, 'degree': 3, 'coef0': 817.1122965996168, 'random_state': 42}"
224,first_y_displacement_between_99th_percentile_and_1st_percentile,0.68,"{'C': 817.4624245891379, 'kernel': 'rbf', 'gamma': 32.78752588855923, 'degree': 3, 'coef0': 213.5877711251543, 'random_state': 42}"
225,first_y_skewness,0.68,"{'C': 141.48429735527884, 'kernel': 'sigmoid', 'gamma': 143.26688653204087, 'degree': 2, 'coef0': 138.38040205622323, 'random_state': 42}"
226,first_y_kurtosis,0.76,"{'C': 807.5171945700088, 'kernel': 'sigmoid', 'gamma': 362.4484443590301, 'degree': 5, 'coef0': 16.66438879597821, 'random_state': 42}"
227,first_pressure_max,0.7333333333333333,"{'C': 429.7338294592015, 'kernel': 'sigmoid', 'gamma': 916.5103914824927, 'degree': 1, 'coef0': 567.008308911647, 'random_state': 42}"
228,first_pressure_min,0.8533333333333334,"{'C': 0.4417789634298732, 'kernel': 'sigmoid', 'gamma': 570.7317270304504, 'degree': 4, 'coef0': 300.70588074394317, 'random_state': 42}"
229,first_pressure_mean,0.72,"{'C': 0.5998797933712101, 'kernel': 'sigmoid', 'gamma': 442.73552850569223, 'degree': 1, 'coef0': 363.39385096853493, 'random_state': 42}"
230,first_pressure_median,0.72,"{'C': 299.4478546234883, 'kernel': 'sigmoid', 'gamma': 926.4128738891521, 'degree': 4, 'coef0': 454.8656919083898, 'random_state': 42}"
231,first_pressure_variance,0.68,"{'C': 32.413428819874284, 'kernel': 'rbf', 'gamma': 334.1589946382455, 'degree': 1, 'coef0': 156.52870006688906, 'random_state': 42}"
232,first_pressure_standard_deviation,0.6533333333333333,"{'C': 27.641855360544866, 'kernel': 'rbf', 'gamma': 129.7950658380194, 'degree': 3, 'coef0': 436.47480382992467, 'random_state': 42}"
233,first_pressure_1st_percentile,0.64,"{'C': 277.2215127252089, 'kernel': 'sigmoid', 'gamma': 927.1467952533252, 'degree': 3, 'coef0': 297.37605927135235, 'random_state': 42}"
234,first_pressure_99th_percentile,0.6666666666666666,"{'C': 477.6659985901198, 'kernel': 'sigmoid', 'gamma': 979.9652339658373, 'degree': 4, 'coef0': 615.9288250292833, 'random_state': 42}"
235,first_pressure_displacement_between_99th_percentile_and_1st_percentile,0.6533333333333333,"{'C': 280.46443649903284, 'kernel': 'sigmoid', 'gamma': 979.7765529369833, 'degree': 3, 'coef0': 551.1897885250302, 'random_state': 42}"
236,first_azimuth_max,0.8533333333333334,"{'C': 583.2975964451409, 'kernel': 'sigmoid', 'gamma': 223.63353976195378, 'degree': 1, 'coef0': 399.02738441573064, 'random_state': 42}"
237,first_azimuth_min,0.7466666666666667,"{'C': 175.55025338522776, 'kernel': 'sigmoid', 'gamma': 357.60004739642574, 'degree': 1, 'coef0': 853.3793543902153, 'random_state': 42}"
238,first_azimuth_mean,0.6933333333333334,"{'C': 135.01730967660228, 'kernel': 'sigmoid', 'gamma': 774.4824611072393, 'degree': 3, 'coef0': 796.648000566392, 'random_state': 42}"
239,first_azimuth_median,0.64,"{'C': 484.2078186628216, 'kernel': 'rbf', 'gamma': 2.506487810708748, 'degree': 1, 'coef0': 99.28276728765678, 'random_state': 42}"
240,first_azimuth_variance,0.7066666666666667,"{'C': 441.1805692072967, 'kernel': 'sigmoid', 'gamma': 687.4832221773892, 'degree': 3, 'coef0': 119.96373887297517, 'random_state': 42}"
241,first_azimuth_standard_deviation,0.64,"{'C': 513.7349796547977, 'kernel': 'sigmoid', 'gamma': 239.5212595702676, 'degree': 2, 'coef0': 605.532473100781, 'random_state': 42}"
242,first_azimuth_1st_percentile,0.84,"{'C': 963.9886215523986, 'kernel': 'sigmoid', 'gamma': 79.54070633831196, 'degree': 1, 'coef0': 236.2694780404128, 'random_state': 42}"
243,first_azimuth_99th_percentile,0.8533333333333334,"{'C': 153.40974941713264, 'kernel': 'sigmoid', 'gamma': 351.28092153252265, 'degree': 3, 'coef0': 615.2903470249342, 'random_state': 42}"
244,first_azimuth_displacement_between_99th_percentile_and_1st_percentile,0.7333333333333333,"{'C': 495.16431603482147, 'kernel': 'sigmoid', 'gamma': 329.77436070160815, 'degree': 5, 'coef0': 874.6459899283118, 'random_state': 42}"
245,first_azimuth_skewness,0.68,"{'C': 674.2639452672722, 'kernel': 'rbf', 'gamma': 52.26203225434775, 'degree': 4, 'coef0': 668.9314027780717, 'random_state': 42}"
246,first_azimuth_kurtosis,0.8133333333333334,"{'C': 898.8549160083178, 'kernel': 'sigmoid', 'gamma': 302.7300731128225, 'degree': 3, 'coef0': 189.63076641189753, 'random_state': 42}"
247,first_altitude_max,0.8,"{'C': 0.13838070531289404, 'kernel': 'sigmoid', 'gamma': 870.5538670243967, 'degree': 1, 'coef0': 998.1033008931436, 'random_state': 42}"
248,first_altitude_min,0.6666666666666666,"{'C': 559.8743613045133, 'kernel': 'rbf', 'gamma': 80.42351075583296, 'degree': 5, 'coef0': 303.6092560925511, 'random_state': 42}"
249,first_altitude_mean,0.76,"{'C': 542.3575046226315, 'kernel': 'sigmoid', 'gamma': 999.5165901638713, 'degree': 1, 'coef0': 585.8958203994074, 'random_state': 42}"
250,first_altitude_median,0.6666666666666666,"{'C': 72.41706170188749, 'kernel': 'sigmoid', 'gamma': 936.9620946030352, 'degree': 1, 'coef0': 604.8219835822243, 'random_state': 42}"
251,first_altitude_variance,0.8133333333333334,"{'C': 539.2651492755579, 'kernel': 'sigmoid', 'gamma': 527.6728311301076, 'degree': 2, 'coef0': 218.16241778782674, 'random_state': 42}"
252,first_altitude_standard_deviation,0.7333333333333333,"{'C': 959.4441903923486, 'kernel': 'sigmoid', 'gamma': 712.0190306165468, 'degree': 2, 'coef0': 340.5016191030186, 'random_state': 42}"
253,first_altitude_1st_percentile,0.7333333333333333,"{'C': 730.5303807436682, 'kernel': 'sigmoid', 'gamma': 870.6055012188248, 'degree': 1, 'coef0': 797.0114735731394, 'random_state': 42}"
254,first_altitude_99th_percentile,0.6533333333333333,"{'C': 535.1332563276814, 'kernel': 'sigmoid', 'gamma': 783.4522130610461, 'degree': 4, 'coef0': 130.19322402644787, 'random_state': 42}"
255,first_altitude_displacement_between_99th_percentile_and_1st_percentile,0.5733333333333334,"{'C': 350.0272909737764, 'kernel': 'sigmoid', 'gamma': 259.3605617112466, 'degree': 5, 'coef0': 922.9485445684904, 'random_state': 42}"
256,first_altitude_skewness,0.6666666666666666,"{'C': 878.6275324575697, 'kernel': 'sigmoid', 'gamma': 788.3271570451794, 'degree': 3, 'coef0': 63.20570875255261, 'random_state': 42}"
257,first_altitude_kurtosis,0.68,"{'C': 24.82217499365461, 'kernel': 'rbf', 'gamma': 261.1412443017085, 'degree': 3, 'coef0': 84.08087285413883, 'random_state': 42}"
258,first_displacement_max,0.6533333333333333,"{'C': 949.1942105479246, 'kernel': 'sigmoid', 'gamma': 653.4353103347498, 'degree': 5, 'coef0': 198.04136438279724, 'random_state': 42}"
259,first_displacement_min,0.5333333333333333,"{'C': 458.0766958308298, 'kernel': 'rbf', 'gamma': 889.3107825110894, 'degree': 5, 'coef0': 686.5574702918888, 'random_state': 42}"
260,first_displacement_mean,0.68,"{'C': 497.3453832278053, 'kernel': 'sigmoid', 'gamma': 755.8995646407645, 'degree': 3, 'coef0': 652.4357962439162, 'random_state': 42}"
261,first_displacement_median,0.6666666666666666,"{'C': 26.51550814383362, 'kernel': 'sigmoid', 'gamma': 323.1823039398739, 'degree': 4, 'coef0': 952.5662061598498, 'random_state': 42}"
262,first_displacement_variance,0.68,"{'C': 720.4373726343646, 'kernel': 'rbf', 'gamma': 520.9002309819176, 'degree': 1, 'coef0': 383.3766242232128, 'random_state': 42}"
263,first_displacement_standard_deviation,0.6933333333333334,"{'C': 54.44980702032261, 'kernel': 'rbf', 'gamma': 39.261069176231175, 'degree': 2, 'coef0': 405.05579392715396, 'random_state': 42}"
264,first_displacement_1st_percentile,0.5733333333333334,"{'C': 690.7298052879933, 'kernel': 'sigmoid', 'gamma': 938.6795827751397, 'degree': 5, 'coef0': 700.6900452645499, 'random_state': 42}"
265,first_displacement_99th_percentile,0.68,"{'C': 84.43357676736704, 'kernel': 'sigmoid', 'gamma': 727.6606821280307, 'degree': 4, 'coef0': 766.4944448761801, 'random_state': 42}"
266,first_displacement_displacement_between_99th_percentile_and_1st_percentile,0.6933333333333334,"{'C': 616.4155942711501, 'kernel': 'sigmoid', 'gamma': 313.1462975663269, 'degree': 5, 'coef0': 614.3362759103054, 'random_state': 42}"
267,first_displacement_skewness,0.7066666666666667,"{'C': 106.67650235876265, 'kernel': 'sigmoid', 'gamma': 835.7808903594145, 'degree': 3, 'coef0': 448.4756944213145, 'random_state': 42}"
268,first_displacement_kurtosis,0.6,"{'C': 46.0700777288438, 'kernel': 'sigmoid', 'gamma': 516.7976571849564, 'degree': 3, 'coef0': 583.2857872473031, 'random_state': 42}"
269,first_velocity_max,0.64,"{'C': 670.8647086573133, 'kernel': 'rbf', 'gamma': 488.502457374324, 'degree': 2, 'coef0': 266.41624429884206, 'random_state': 42}"
270,first_velocity_min,0.5333333333333333,"{'C': 547.529984045823, 'kernel': 'rbf', 'gamma': 365.9305411906978, 'degree': 4, 'coef0': 507.9837571298495, 'random_state': 42}"
271,first_velocity_mean,0.6533333333333333,"{'C': 470.9461013809519, 'kernel': 'sigmoid', 'gamma': 469.5091284664215, 'degree': 4, 'coef0': 847.9538709498144, 'random_state': 42}"
272,first_velocity_median,0.6266666666666667,"{'C': 113.34081420043583, 'kernel': 'sigmoid', 'gamma': 518.5747241790796, 'degree': 5, 'coef0': 743.0426949910267, 'random_state': 42}"
273,first_velocity_variance,0.72,"{'C': 743.5017532469642, 'kernel': 'sigmoid', 'gamma': 281.2278273910562, 'degree': 2, 'coef0': 642.8829576231972, 'random_state': 42}"
274,first_velocity_standard_deviation,0.7333333333333333,"{'C': 74.9799145732164, 'kernel': 'rbf', 'gamma': 13.78880999649186, 'degree': 4, 'coef0': 894.3288435101044, 'random_state': 42}"
275,first_velocity_1st_percentile,0.5733333333333334,"{'C': 174.14351290702132, 'kernel': 'sigmoid', 'gamma': 370.16468518296034, 'degree': 4, 'coef0': 242.39316371648158, 'random_state': 42}"
276,first_velocity_99th_percentile,0.6933333333333334,"{'C': 50.51055982604121, 'kernel': 'sigmoid', 'gamma': 667.5304791151773, 'degree': 4, 'coef0': 153.2112753529969, 'random_state': 42}"
277,first_velocity_displacement_between_99th_percentile_and_1st_percentile,0.6933333333333334,"{'C': 649.5067369657759, 'kernel': 'sigmoid', 'gamma': 642.8978960882943, 'degree': 3, 'coef0': 235.26891132393305, 'random_state': 42}"
278,first_velocity_skewness,0.6666666666666666,"{'C': 411.14291758079753, 'kernel': 'sigmoid', 'gamma': 342.4566498306072, 'degree': 2, 'coef0': 344.2770581943299, 'random_state': 42}"
279,first_velocity_kurtosis,0.6933333333333334,"{'C': 5.861297283409743, 'kernel': 'rbf', 'gamma': 525.8182352722442, 'degree': 1, 'coef0': 890.5082721221994, 'random_state': 42}"
280,first_x_displacement_max,0.6933333333333334,"{'C': 816.1013979626096, 'kernel': 'sigmoid', 'gamma': 910.3200262983707, 'degree': 2, 'coef0': 299.34455633545247, 'random_state': 42}"
281,first_x_displacement_mean,0.72,"{'C': 258.0921067851806, 'kernel': 'sigmoid', 'gamma': 791.8433516983275, 'degree': 5, 'coef0': 349.31243834744674, 'random_state': 42}"
