,feature,score,param
281,first_velocity_99th_percentile,0.7361111111111112,"{'C': 715.120263688624, 'kernel': 'sigmoid', 'gamma': 679.8588695609951, 'degree': 3, 'coef0': 458.48544270519125, 'random_state': 42}"
282,first_velocity_displacement_between_99th_percentile_and_1st_percentile,0.7083333333333334,"{'C': 122.43133454648685, 'kernel': 'sigmoid', 'gamma': 496.02148058277004, 'degree': 4, 'coef0': 473.324792725584, 'random_state': 42}"
283,first_velocity_skewness,0.75,"{'C': 430.58051117800284, 'kernel': 'sigmoid', 'gamma': 340.39648578460606, 'degree': 3, 'coef0': 855.2241794411325, 'random_state': 42}"
284,first_velocity_kurtosis,0.6805555555555556,"{'C': 947.0957997468266, 'kernel': 'sigmoid', 'gamma': 928.3366626195173, 'degree': 3, 'coef0': 240.1855671877081, 'random_state': 42}"
285,first_x_displacement_max,0.6805555555555556,"{'C': 276.2871668539269, 'kernel': 'rbf', 'gamma': 755.9792223450299, 'degree': 5, 'coef0': 92.36182854140161, 'random_state': 42}"
286,first_x_displacement_mean,0.8194444444444444,"{'C': 0.26509423399337173, 'kernel': 'sigmoid', 'gamma': 803.7615723451567, 'degree': 3, 'coef0': 472.3655145592222, 'random_state': 42}"
287,first_x_displacement_median,0.7083333333333334,"{'C': 450.8016809540146, 'kernel': 'sigmoid', 'gamma': 738.2023743059217, 'degree': 1, 'coef0': 59.795022676815734, 'random_state': 42}"
288,first_x_displacement_variance,0.9166666666666666,"{'C': 679.7849508757527, 'kernel': 'sigmoid', 'gamma': 445.8367104838479, 'degree': 3, 'coef0': 593.2344279622811, 'random_state': 42}"
289,first_x_displacement_standard_deviation,0.9166666666666666,"{'C': 81.8779393253915, 'kernel': 'sigmoid', 'gamma': 76.4471058661426, 'degree': 1, 'coef0': 306.25589945773936, 'random_state': 42}"
290,first_x_displacement_99th_percentile,0.6666666666666666,"{'C': 832.5622544389066, 'kernel': 'rbf', 'gamma': 912.0761744550168, 'degree': 1, 'coef0': 489.10249977811714, 'random_state': 42}"
291,first_x_displacement_displacement_between_99th_percentile_and_1st_percentile,0.6666666666666666,"{'C': 907.4187092561189, 'kernel': 'rbf', 'gamma': 816.832838075062, 'degree': 5, 'coef0': 136.82228554631183, 'random_state': 42}"
292,first_x_displacement_skewness,0.6388888888888888,"{'C': 825.4044345625468, 'kernel': 'sigmoid', 'gamma': 694.9926746506684, 'degree': 2, 'coef0': 132.84431960196818, 'random_state': 42}"
293,first_x_displacement_kurtosis,0.6111111111111112,"{'C': 215.49977423767567, 'kernel': 'sigmoid', 'gamma': 162.2108439072286, 'degree': 5, 'coef0': 194.85359411137523, 'random_state': 42}"
294,first_x_velocity_max,0.6111111111111112,"{'C': 1.3661349620563783, 'kernel': 'sigmoid', 'gamma': 941.703475556956, 'degree': 1, 'coef0': 894.1398181712384, 'random_state': 42}"
295,first_x_velocity_mean,0.6666666666666666,"{'C': 297.73407467665214, 'kernel': 'sigmoid', 'gamma': 802.0217514527242, 'degree': 4, 'coef0': 183.33385251842358, 'random_state': 42}"
296,first_x_velocity_median,0.6527777777777778,"{'C': 95.34487599419951, 'kernel': 'sigmoid', 'gamma': 406.89932996049674, 'degree': 1, 'coef0': 27.857096916204778, 'random_state': 42}"
297,first_x_velocity_variance,0.6527777777777778,"{'C': 918.5187809478093, 'kernel': 'rbf', 'gamma': 533.4042545577131, 'degree': 5, 'coef0': 311.1570731335292, 'random_state': 42}"
298,first_x_velocity_standard_deviation,0.6666666666666666,"{'C': 531.942629049626, 'kernel': 'rbf', 'gamma': 243.9082680557085, 'degree': 1, 'coef0': 430.5873242524984, 'random_state': 42}"
299,first_x_velocity_99th_percentile,0.7083333333333334,"{'C': 833.8661981321501, 'kernel': 'sigmoid', 'gamma': 495.45547924346835, 'degree': 2, 'coef0': 522.1004974136442, 'random_state': 42}"
300,first_x_velocity_displacement_between_99th_percentile_and_1st_percentile,0.6666666666666666,"{'C': 398.66424755739877, 'kernel': 'rbf', 'gamma': 10.057388069497227, 'degree': 1, 'coef0': 0.2658134077402785, 'random_state': 42}"
301,first_x_velocity_skewness,0.8888888888888888,"{'C': 383.3911780697806, 'kernel': 'sigmoid', 'gamma': 20.321325724570215, 'degree': 1, 'coef0': 84.63775552593083, 'random_state': 42}"
302,first_x_velocity_kurtosis,0.5833333333333334,"{'C': 521.1513540524668, 'kernel': 'rbf', 'gamma': 227.09659878781082, 'degree': 4, 'coef0': 455.00690344392194, 'random_state': 42}"
303,first_y_displacement_max,0.6805555555555556,"{'C': 213.40061093152482, 'kernel': 'sigmoid', 'gamma': 905.33379472299, 'degree': 2, 'coef0': 178.46779852788217, 'random_state': 42}"
304,first_y_displacement_mean,0.6111111111111112,"{'C': 199.4330021691493, 'kernel': 'sigmoid', 'gamma': 524.4488470666504, 'degree': 1, 'coef0': 190.66596170801714, 'random_state': 42}"
305,first_y_displacement_median,0.6666666666666666,"{'C': 0.21182202302285447, 'kernel': 'sigmoid', 'gamma': 600.9035389256222, 'degree': 5, 'coef0': 791.2107682229636, 'random_state': 42}"
306,first_y_displacement_variance,0.7361111111111112,"{'C': 74.26003082582653, 'kernel': 'sigmoid', 'gamma': 696.8425084339824, 'degree': 3, 'coef0': 157.96678262859936, 'random_state': 42}"
307,first_y_displacement_standard_deviation,0.7083333333333334,"{'C': 620.5748521996846, 'kernel': 'sigmoid', 'gamma': 946.273473999621, 'degree': 3, 'coef0': 429.92441248375684, 'random_state': 42}"
308,first_y_displacement_99th_percentile,0.7638888888888888,"{'C': 256.8989947263627, 'kernel': 'sigmoid', 'gamma': 356.9128561718123, 'degree': 1, 'coef0': 248.41505852228232, 'random_state': 42}"
309,first_y_displacement_displacement_between_99th_percentile_and_1st_percentile,0.7638888888888888,"{'C': 962.0660603611549, 'kernel': 'sigmoid', 'gamma': 978.9509029771355, 'degree': 4, 'coef0': 665.2120786669304, 'random_state': 42}"
310,first_y_displacement_skewness,0.6111111111111112,"{'C': 335.7751168776276, 'kernel': 'rbf', 'gamma': 46.80580193475262, 'degree': 3, 'coef0': 360.5476698699849, 'random_state': 42}"
311,first_y_displacement_kurtosis,0.75,"{'C': 360.4470321567776, 'kernel': 'sigmoid', 'gamma': 507.6524760912868, 'degree': 5, 'coef0': 90.225844652259, 'random_state': 42}"
312,first_y_velocity_max,0.7361111111111112,"{'C': 686.8306093533297, 'kernel': 'sigmoid', 'gamma': 358.6225451474087, 'degree': 2, 'coef0': 173.68137119566458, 'random_state': 42}"
313,first_y_velocity_mean,0.6527777777777778,"{'C': 594.8506573917209, 'kernel': 'sigmoid', 'gamma': 342.0737286220741, 'degree': 1, 'coef0': 128.62687065198793, 'random_state': 42}"
314,first_y_velocity_median,0.5972222222222222,"{'C': 774.5439759640765, 'kernel': 'sigmoid', 'gamma': 683.8476109115437, 'degree': 4, 'coef0': 822.5030445717324, 'random_state': 42}"
315,first_y_velocity_variance,0.9722222222222222,"{'C': 0.9037116626520496, 'kernel': 'sigmoid', 'gamma': 275.90729910837496, 'degree': 3, 'coef0': 501.1892197767991, 'random_state': 42}"
316,first_y_velocity_standard_deviation,0.8333333333333334,"{'C': 921.4634546710439, 'kernel': 'sigmoid', 'gamma': 281.9162787162764, 'degree': 5, 'coef0': 78.49376934594994, 'random_state': 42}"
317,first_y_velocity_99th_percentile,0.7638888888888888,"{'C': 637.9491061103741, 'kernel': 'sigmoid', 'gamma': 839.9651470557383, 'degree': 5, 'coef0': 746.0616067186658, 'random_state': 42}"
318,first_y_velocity_displacement_between_99th_percentile_and_1st_percentile,0.7638888888888888,"{'C': 975.3650969733328, 'kernel': 'sigmoid', 'gamma': 974.1737790146184, 'degree': 1, 'coef0': 865.2091924412322, 'random_state': 42}"
319,first_y_velocity_skewness,0.6944444444444444,"{'C': 803.2382632784347, 'kernel': 'sigmoid', 'gamma': 897.9678236619378, 'degree': 3, 'coef0': 31.31127306313796, 'random_state': 42}"
320,first_y_velocity_kurtosis,0.6388888888888888,"{'C': 625.274042377941, 'kernel': 'rbf', 'gamma': 731.7697956523801, 'degree': 4, 'coef0': 38.510517649676075, 'random_state': 42}"
321,first_x_displacement_no_abs_max,0.7638888888888888,"{'C': 92.30717552570106, 'kernel': 'sigmoid', 'gamma': 895.4333782579314, 'degree': 2, 'coef0': 454.7886999475306, 'random_state': 42}"
322,first_x_displacement_no_abs_min,0.8611111111111112,"{'C': 613.6146368222729, 'kernel': 'sigmoid', 'gamma': 271.0206700010218, 'degree': 3, 'coef0': 910.5631019244394, 'random_state': 42}"
323,first_x_displacement_no_abs_mean,0.6527777777777778,"{'C': 269.6055412696296, 'kernel': 'sigmoid', 'gamma': 504.42684666978545, 'degree': 1, 'coef0': 463.07288966614294, 'random_state': 42}"
324,first_x_displacement_no_abs_median,0.5694444444444444,"{'C': 0.6292270980063392, 'kernel': 'sigmoid', 'gamma': 654.7409132167309, 'degree': 1, 'coef0': 705.5785581143342, 'random_state': 42}"
325,first_x_displacement_no_abs_variance,0.7083333333333334,"{'C': 318.4306613819373, 'kernel': 'sigmoid', 'gamma': 57.996493384114665, 'degree': 1, 'coef0': 33.41930419333785, 'random_state': 42}"
326,first_x_displacement_no_abs_standard_deviation,0.625,"{'C': 695.3022729441259, 'kernel': 'sigmoid', 'gamma': 250.21921171286075, 'degree': 1, 'coef0': 43.59887312136243, 'random_state': 42}"
327,first_x_displacement_no_abs_1st_percentile,0.6666666666666666,"{'C': 20.540590264928674, 'kernel': 'sigmoid', 'gamma': 361.70410604950393, 'degree': 3, 'coef0': 934.9336033386936, 'random_state': 42}"
328,first_x_displacement_no_abs_99th_percentile,0.6666666666666666,"{'C': 846.7664913557799, 'kernel': 'sigmoid', 'gamma': 304.3775375392672, 'degree': 5, 'coef0': 117.33277779005152, 'random_state': 42}"
329,first_x_displacement_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.6944444444444444,"{'C': 632.4079391877759, 'kernel': 'rbf', 'gamma': 11.125200575083046, 'degree': 4, 'coef0': 24.9720468431805, 'random_state': 42}"
330,first_x_displacement_no_abs_skewness,0.6527777777777778,"{'C': 767.7009680360868, 'kernel': 'sigmoid', 'gamma': 117.39851375709857, 'degree': 1, 'coef0': 734.4675784409029, 'random_state': 42}"
331,first_x_displacement_no_abs_kurtosis,0.625,"{'C': 949.9116094887395, 'kernel': 'sigmoid', 'gamma': 847.725597621681, 'degree': 4, 'coef0': 998.2994601526686, 'random_state': 42}"
332,first_x_velocity_no_abs_max,0.6527777777777778,"{'C': 369.30167294625727, 'kernel': 'sigmoid', 'gamma': 903.8432603874717, 'degree': 1, 'coef0': 298.2643050255633, 'random_state': 42}"
333,first_x_velocity_no_abs_min,0.7361111111111112,"{'C': 373.7571866850884, 'kernel': 'sigmoid', 'gamma': 518.649533621474, 'degree': 2, 'coef0': 588.8362219843563, 'random_state': 42}"
334,first_x_velocity_no_abs_mean,0.6388888888888888,"{'C': 0.25750776880591175, 'kernel': 'sigmoid', 'gamma': 625.8714886921184, 'degree': 2, 'coef0': 578.4858395974213, 'random_state': 42}"
335,first_x_velocity_no_abs_median,0.5694444444444444,"{'C': 332.7642723976998, 'kernel': 'sigmoid', 'gamma': 405.032828132125, 'degree': 1, 'coef0': 835.4930741700995, 'random_state': 42}"
336,first_x_velocity_no_abs_variance,0.7083333333333334,"{'C': 328.4201514711658, 'kernel': 'sigmoid', 'gamma': 617.5704898641203, 'degree': 4, 'coef0': 163.76700797836114, 'random_state': 42}"
337,first_x_velocity_no_abs_standard_deviation,0.6944444444444444,"{'C': 266.18857800426565, 'kernel': 'sigmoid', 'gamma': 874.5114087431475, 'degree': 2, 'coef0': 59.78790211682118, 'random_state': 42}"
