,feature,score,param
143,y_velocity_no_abs_min,0.5866666666666667,"{'C': 324.3796982011543, 'kernel': 'sigmoid', 'gamma': 617.9840691696347, 'degree': 2, 'coef0': 785.2857219382697, 'random_state': 42}"
144,y_velocity_no_abs_mean,0.6666666666666666,"{'C': 497.1519562422928, 'kernel': 'sigmoid', 'gamma': 690.7897876344551, 'degree': 5, 'coef0': 237.42106514978505, 'random_state': 42}"
145,y_velocity_no_abs_variance,0.7466666666666667,"{'C': 312.9452355147056, 'kernel': 'sigmoid', 'gamma': 911.1254263200412, 'degree': 3, 'coef0': 395.3141751546231, 'random_state': 42}"
146,y_velocity_no_abs_standard_deviation,0.68,"{'C': 646.264814772391, 'kernel': 'sigmoid', 'gamma': 339.25175055049726, 'degree': 5, 'coef0': 168.55551036452223, 'random_state': 42}"
147,y_velocity_no_abs_1st_percentile,0.72,"{'C': 487.8559678154599, 'kernel': 'sigmoid', 'gamma': 743.768091360554, 'degree': 5, 'coef0': 62.07649151049879, 'random_state': 42}"
148,y_velocity_no_abs_99th_percentile,0.68,"{'C': 527.955125431594, 'kernel': 'sigmoid', 'gamma': 681.2997433011627, 'degree': 2, 'coef0': 300.17973876873936, 'random_state': 42}"
149,y_velocity_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.6533333333333333,"{'C': 869.8409547866567, 'kernel': 'sigmoid', 'gamma': 974.3290784606679, 'degree': 4, 'coef0': 610.011098339002, 'random_state': 42}"
150,y_velocity_no_abs_skewness,0.64,"{'C': 996.0672650885678, 'kernel': 'rbf', 'gamma': 999.7458352690269, 'degree': 5, 'coef0': 860.1709349547759, 'random_state': 42}"
151,y_velocity_no_abs_kurtosis,0.6933333333333334,"{'C': 20.645042651927014, 'kernel': 'rbf', 'gamma': 248.49339042510883, 'degree': 4, 'coef0': 606.4053971251622, 'random_state': 42}"
152,pressure_Number_of_changing_point,0.68,"{'C': 0.19152826111892127, 'kernel': 'sigmoid', 'gamma': 386.39414822179685, 'degree': 1, 'coef0': 433.6856854877973, 'random_state': 42}"
